EVTDESCDHF20075;As days pass by in [From.Capital.GetName] I am becoming more and more convinced that the people of [From.PrimaryTitle.GetName] must have converted to the [Root.Religion.GetName] faith in name only. Despite my host's tireless efforts to convince me that [From.GetSheHe] is the ruler of a civilized and respectable realm, what I see is still a band of washed-up savages.;Tandis que les jours passent � [From.Capital.GetName], je pense de plus en plus que le peuple [From.PrimaryTitle.Get_du_Realm] s'est converti � la foi [From.Religion.GetName] en apparence seulement. Malgr� les efforts inlassables de mon h�t[From.GetEEsse] pour me convaincre qu'[From.GetIlElle] est [From.GetLeLa] [From.GetLordLady] d'un pays civilis� et respectable, ce que je vois n'est rien d'autre qu'une bande de sauvages.;W�hrend die Tage verstreichen, bin ich immer mehr davon �berzeugt, dass das Volk von [From.PrimaryTitle.GetName] nur im Namen zum [Root.Religion.GetName]en Glauben konvertiert ist. Trotz der Bem�hungen meines Gastgebers, mich davon zu �berzeugen, dass [From.GetSheHe] [From.Getderdie] Herrscher[From.GetinFemale] eines zivilisierten Reiches sei, ist alles was ich sehe weiterhin eine Gruppe Wilder.;;Con el paso de los d�as en [From.Capital.GetName] cada vez estoy m�s convencido de que el pueblo de [From.PrimaryTitle.GetName] solo se ha convertido a la fe [Root.Religion.GetName] de palabra. A pesar de los esfuerzos incansables de mi anfitri[From.GetOnOna] por convencerme de que gobierna un reino civilizado y respetable, sigo viendo una banda de salvajes aseados.;;;;;;;;;x

EVTDESCHF20000;Esteemed [Root.GetTitledName],\nI wish to forsake my old religion and lead [From.PrimaryTitle.GetName] to its rightful place amongst the civilized realms.\nI humbly request [Root.PrimaryTitle.GetName]'s assistance to ensure a peaceful transition into the [Root.Religion.GetName] faith.\n\n[From.GetTitledFirstName];Estim�[Root.Get_E] [Root.GetTitledName],\nJe souhaite abandonner mes vieilles croyances et placer [From.PrimaryTitle.Get_le_Realm] parmi les pays civilis�s.\nJe vous supplie de bien vouloir nous accorder votre aide pour nous assurer une transition paisible vers la foi [Root.Religion.GetName].\n\n[From.GetTitledFirstName];Geehrte[Root.GetrMale] [Root.GetTitledName],\nIch m�chte meine alte Religion aufgeben und [From.PrimaryTitle.GetName] zu seinem rechtm��igen Platz unter den zivilisierten Reichen f�hren.\nIch ersuche hiermit die Hilfe von [Root.PrimaryTitle.GetName], um einen friedlichen �bergang in die [Root.Religion.GetName]e Religion durchf�hren zu k�nnen.\n\n[From.GetTitledFirstName];;Apreciad[Root.GetOA] [Root.GetTitledName],\nDeseo renunciar a mi antigua religi�n y llevar a [From.PrimaryTitle.GetName] a su lugar leg�timo entre los reinos civilizados.\nSolicito humildemente la ayuda de [Root.PrimaryTitle.GetName] para garantizar una transici�n pac�fica a la fe [Root.Religion.GetName].\n\n[From.GetTitledFirstName];;;;;;;;;x
EVTDESCHF20001;[Root.GetTitledName],\nI sympathize with your dream of a [From.Religion.GetName] [Root.PrimaryTitle.GetName], but I am afraid I cannot aid you in your mission at this moment.\n\nSincerely,\n[From.GetTitledName];[Root.GetTitledName],\nJ'aime votre r�ve d'apporter la foi [From.Religion.GetName] [Root.PrimaryTitle.Get_en_Realm], mais je crains de ne pouvoir vous aider � l'heure actuelle.\n\nSinc�rement,\n[From.GetTitledName];[Root.GetTitledName],\nIch habe Verst�ndnis f�r Euren Traum eines [From.Religion.GetName]en [Root.PrimaryTitle.GetName], aber ich f�rchte, ich kann Euch derzeit nicht bei Eurer Mission unterst�tzen.\n\nHochachtungsvoll,\n[From.GetTitledName];;[Root.GetTitledName],\nSimpatizo con vuestro sue�o de un [Root.PrimaryTitle.GetName] [From.Religion.GetName], pero me temo que en este momento no puedo ayudaros con vuestra misi�n.\n\nAtentamente,\n[From.GetTitledName];;;;;;;;;x
EVTDESCHF20002;[Root.GetTitledName],\nI am honored to accept your plea to help the poor people of [Root.PrimaryTitle.GetName] see the light and embrace the [From.Religion.GetName] faith.\nWe will begin preparations for a great conversion immediately.\n\nSincerely, \n[From.GetTitledName];[Root.GetTitledName],\nJe suis honor�[From.Get_E] d'accepter votre demande de guider [Root.PrimaryTitle.Get_le_Realm] vers la lumi�re en embrassant la foi [From.Religion.GetName].\nNous commen�ons imm�diatement les pr�paratifs pour une conversion de masse.\n\nSinc�rement,\n[From.GetTitledName];[Root.GetTitledName],\nIch f�hle mich geehrt, Eure Bitte annehmen zu k�nnen und den armen Bewohnern von [Root.PrimaryTitle.GetName] das Licht zu bringen, um den [From.Religion.GetName]en Glauben anzunehmen.\nWir werden sofort mit den Vorbereitungen f�r eine Massenkonvertierung beginnen.\n\nHochachtungsvoll,\n[From.GetTitledName];;[Root.GetTitledName],\nMe honra aceptar vuestra s�plica para ayudar al pobre pueblo de [Root.PrimaryTitle.GetName] a ver la luz y abrazar la fe [From.Religion.GetName].\nComenzaremos inmediatamente los preparativos para una gran conversi�n.\n\nAtentamente,\n[From.GetTitledName];;;;;;;;;x
EVTDESCHF20007;My [Root.GetTitle], \nI have long thought about your request and I have come to the conclusion that I cannot abandon our ancestors' gods. I will not attend your great conversion, nor will any of my vassals.;M[Root.GetOnA][Root.GetLordLady],\nJ'ai longuement r�fl�chi � votre demande et je suis arriv� � la conclusion que je ne peux pas renier les dieux de nos anc�tres. Je ne serai pas pr�sent � votre grande conversion et mes vassaux non plus.;M[Root.Geteineine] [Root.GetTitle],\nIch habe lange �ber Eure Bitte nachgedacht und bin zu dem Schluss gekommen, dass ich die G�tter unserer Vorfahren nicht aufgeben kann. Ich werde nicht an Eurer Konvertierung teilnehmen, noch werden es meine Vasallen.;;Mi [Root.GetTitle], \nHe pensado mucho en vuestra petici�n y he concluido que no puedo abandonar los dioses de nuestros antepasados. Ni yo ni ninguno de mis vasallos acudiremos a vuestra gran conversi�n.;;;;;;;;;x
EVTDESCHF20009;[Root.GetTitledName],\nOur [converting_king.GetTitle] has decreed that all [converting_king.PrimaryTitle.GetName] is to be [sponsoring_king.Religion.GetName].\nI urge you to join me at [converting_king.Capital.GetName], where we will all officially convert to the new faith.\n\n[From.GetTitledName];[Root.GetTitledName],\nNotre [converting_king.GetTitle] a d�cr�t� que les gens [converting_king.PrimaryTitle.Get_du_Realm] doivent devenir [sponsoring_king.GetReligionMascPl].\nJe vous conseille vivement de me rejoindre � [converting_king.Capital.GetName], o� nous nous convertirons officiellement � la nouvelle foi.\n\n[From.GetTitledName];[Root.GetTitledName],\n[converting_king.GetUnserUnsere] [converting_king.GetTitle] hat erlassen, dass [converting_king.PrimaryTitle.GetName] [sponsoring_king.Religion.GetName] sein soll.\nIch ersuche Euch hiermit, nach [converting_king.Capital.GetName] zu kommen, wo wir alle offiziell zum neuen Glauben konvertieren werden.\n\n[From.GetTitledName];;[Root.GetTitledName],\nNuestr[converting_king.GetOA] [converting_king.GetTitle] ha decretado que todo [converting_king.PrimaryTitle.GetName] sea [sponsoring_king.Religion.GetName].\nTe conmino a reunirte conmigo en [converting_king.Capital.GetName], donde todos nos convertiremos oficialmente a la nueva fe.\n\n[From.GetTitledName];;;;;;;;;x
EVTDESCHF20010;Not only has [converting_king.GetTitledFirstName] forsaken the old gods and the sacred traditions of my ancestors by embracing a strange and new religion, [converting_king.GetSheHe] has also fallen under the influence of a foreign ruler, the [sponsoring_king.GetTitle] who converted [converting_king.GetHerHim].\n[converting_king.GetTitledFirstName] has proven to be a traitor to [converting_king.GetHerHis] people as well as a weak ruler.;Non seulement [converting_king.Get_le_TitledFirstName] a reni� les anciens dieux et les traditions sacr�es de mes anc�tres en embrassant une religion nouvelle et �trange, mais [converting_king.GetIlElle] est aussi tomb�[converting_king.Get_E] sous l'influence d'un[sponsoring_king.Get_E] dirigeant[sponsoring_king.Get_E] �trang[sponsoring_king.GetErEre], [sponsoring_king.Get_only_le_Title][sponsoring_king.GetTitle] qui l'a converti[sponsoring_king.Get_E].\n[converting_king.Get_Le_TitledFirstName] a prouv� avoir trahi son peuple et �tre un[sponsoring_king.Get_E] [sponsoring_king.GetLordLady] faible.;[converting_king.GetTitledFirstName] hat nicht nur die alten G�tter und die heiligen �berlieferungen unserer Vorfahren verraten, indem [converting_king.GetSheHe] eine fremde und neue Religion angenommen hat, sondern ist auch unter den Einfluss eines ausl�ndischen Herrschers gefallen, [sponsoring_king.Getdemder] [sponsoring_king.GetTitle], die [converting_king.Getihnsie] konvertiert hat.\n[converting_king.GetTitledFirstName] hat sich als Verr�ter gegen�ber [converting_king.GetHerHis]em Volk und als schwacher Herrscher pr�sentiert.;;No solo [converting_king.GetTitledFirstName] ha olvidado los viejos dioses y sagradas tradiciones de mis antepasados al adoptar una nueva y extra�a religi�n, sino que ha ca�do bajo la influencia un gobernante extranjero, [sponsoring_king.GetElLa] [sponsoring_king.GetTitle], que [converting_king.GetLoLa] convirti�.\n[converting_king.GetTitledFirstName] ha traicionado a su pueblo y demostrado ser un gobernante d�bil.;;;;;;;;;x
EVTDESCHF20011;[From.GetTitledFirstName]'s stubbornness in clinging to the old faith has become more than a simple nuisance. \nMany have reported [From.GetHerHim] claiming that I am a traitor to my people and that I have sold off [Root.PrimaryTitle.GetName] to [sponsoring_king.GetTitledFirstName].\nThere's little doubt [From.GetFirstName] has become my enemy.;L'ent�tement de [From.GetTitledFirstName] consistant � se cramponner � l'ancienne religion est devenu plus qu'une simple nuisance.\nBeaucoup de personnes m'ont report� qu'[From.GetIlElle] a affirm� que j'ai trahi mon peuple et que j'ai vendu [Root.PrimaryTitle.Get_le_Realm] [sponsoring_king.Get_au_TitledFirstName].\nDe toute �vidence, c'est devenu mon ennemi[From.Get_E].;;;La obstinaci�n de [From.GetTitledFirstName] de aferrarse a la vieja fe es m�s que un simple fastidio. \nMuchos informan que afirma que he traicionado a mi pueblo y vendido [Root.PrimaryTitle.GetName] a [sponsoring_king.GetTitledFirstName].\nNo cabe duda que [From.GetFirstName] se ha convertido en mi enemigo.;;;;;;;;;x
EVTDESCHF20013;I have just received news that [From.GetTitledFirstName] turned away from [From.GetHerHis] own faith!\n[From.GetSheHeCap] is still willing to sponsor the mass conversion of [Root.PrimaryTitle.GetName], but to the [From.Religion.GetName] faith.;Je viens juste d'apprendre que [From.Get_le_TitledFirstName] s'est d�tourn�[From.Get_E] de sa propre foi�!\n[From.GetIlElleCap] est encore dispos�[From.Get_E] � patronner la conversion de masse [Root.PrimaryTitle.Get_du_Realm], mais � la foi [From.Religion.GetName].;Ich habe soeben die Nachricht erhalten, dass [From.GetTitledFirstName] sich von [From.GetHerHis]em eigenen Glauben abgewandt hat!\n[From.GetSheHeCap] ist weiterhin bereit, die Massenkonvertierung von [Root.PrimaryTitle.GetName] zu unterst�tzen, allerdings zum [From.Religion.GetName]en Glauben.;;�Acabo de saber que [From.GetTitledFirstName] ha renunciado a su propia fe!\n[From.GetElEllaCap] sigue deseando patrocinar la conversi�n en masa de [Root.PrimaryTitle.GetName], pero a la fe [From.Religion.GetName].;;;;;;;;;x
EVTDESCHF20015;With the unfortunate departure of [From.GetTitledFirstName] so goes the support of [From.GetHerHis] realm for the conversion of [Root.PrimaryTitle.GetName]. \nI will need to find someone else to help me in this endeavor.;Avec la d�mission [From.Get_du_TitledFirstName] s'en est all� le soutien de son pays pour la conversion [Root.PrimaryTitle.Get_du_Realm].\nJe vais devoir trouver quelqu'un d'autre pour m'y aider.;Mit dem ungl�cklichen Ableben von [From.GetTitledFirstName] schwindet auch [From.GetHerHis]e Unterst�tzung [Root.PrimaryTitle.GetName] zu konvertieren.\nIch werde jemand anderen finden m�ssen, der mir bei diesem Vorhaben behilflich ist.;;Con la desgraciada partida de [From.GetTitledFirstName] tambi�n se va el apoyo de su reino a la conversi�n de [Root.PrimaryTitle.GetName]. \nNecesito encontrar a alguien que me ayude en esta empresa.;;;;;;;;;x
EVTDESCHF20017;It appears that [From.GetTitledFirstName] died before [From.GetSheHe] could achieve salvation for [From.GetHerselfHimself] as well as [From.GetHerHis] people. \nThe great ceremony for the mass conversion of [From.PrimaryTitle.GetName] has been postponed indefinitely.;Il semble que [From.Get_le_TitledFirstName] est mort[From.Get_E] avant d'atteindre le salut pour [From.GetLuiElle]-m�me et pour son peuple.\nLa grande c�r�monie de conversion de masse [From.PrimaryTitle.Get_du_Realm] est donc report�e � une date ind�termin�e.;Es scheint, dass [From.GetTitledFirstName] starb, bevor [From.GetSheHe] f�r sich selbst und [From.GetHerHis] Volk Erl�sung finden konnte.\n\nDie gro�e Zeremonie zur Massenkonvertierung von [From.PrimaryTitle.GetName] wurde auf unbestimmte Zeit verschoben.;;Parece que [From.GetTitledFirstName] muri� antes de conseguir la salvaci�n tanto para [From.GetElElla] como para su pueblo.\nLa gran ceremonia de conversi�n en masa de [From.PrimaryTitle.GetName] se ha pospuesto indefinidamente.;;;;;;;;;x
EVTDESCHF20019;It seems [From.GetTitledFirstName]'s conviction was not as firm as [From.GetSheHe] claimed.\nI have just learned that [From.GetSheHe] has forsaken the [Root.Religion.GetName] faith to become a [From.Religion.GetName].;Il semble que la conviction [From.Get_du_TitledFirstName] n'�tait pas aussi ferme qu'annonc�e.\nJe viens d'apprendre qu'[From.GetIlElle] a reni� la foi [Root.Religion.GetName] pour devenir un[From.Get_E] [From.GetReligionMascFem].;Es scheint, dass [From.GetTitledFirstName] nicht so gl�ubig war, wie [From.GetSheHe] behauptete.\n\nIch habe gerade erfahren, dass [From.GetSheHe] den [Root.Religion.GetName]en Glauben aufgegeben hat und [From.Religion.GetName] geworden ist.;;Se ve que las creencias de [From.GetTitledFirstName] no era tan firmes como dijo.\nAcabo de enterarme de que ha renunciado a la fe [Root.Religion.GetName] para ser [From.Religion.GetName].;;;;;;;;;x
EVTDESCHF20021;I have just received news that [From.GetTitledFirstName], the [From.GetManWoman] who helped me spread the new religion all across my realm, has abandoned that very religion in favor of the [From.Religion.GetName] faith.;Je viens juste de recevoir la nouvelle que [From.GetTitledFirstName], qui m'a aid� � r�pandre la nouvelle religion dans mon pays, s'est converti[From.Get_E] � la foi [From.Religion.GetName].;Ich habe gerade erfahren, dass [From.GetTitledFirstName], [From.Getderdie] [From.GetManWoman], [From.Getderdie] mir geholfen hat, die neue Religion �berall in meinem Reich zu verbreiten, eben diese Religion aufgegeben hat und [From.Religion.GetName] geworden ist.;;Acabo de saber que [From.GetTitledFirstName], la misma persona que me ayud� a extender la nueva religi�n por todo el reino, ha abandonado esa misma en favor de la fe [From.Religion.GetName].;;;;;;;;;x
EVTDESCHF20023;I have just received news that [From.GetTitledFirstName], the [From.GetManWoman] who helped me spread the new faith across your realm, has died. \nWithout [From.GetHerHis] assistance, I am not sure I would have been able to tame the tribes of [Root.PrimaryTitle.GetName] and drag them to the [Root.Religion.GetName] faith.;Je viens d'apprendre que [From.Get_le_TitledFirstName], qui m'a aid� � r�pandre la nouvelle foi dans mon pays, est mort[From.Get_E].\nSans son aide, je ne suis pas s�r que j'aurais pu soumettre les tribus [Root.PrimaryTitle.Get_du_Realm] et les amener � la foi [Root.Religion.GetName].;Ich habe gerade erfahren, dass [From.GetTitledFirstName], [From.Getderdie] [From.GetManWoman], [From.Getderdie] mir geholfen hat, die neue Religion �berall in meinem Reich zu verbreiten, gestorben ist.\nOhne [From.GetHerHis]e Unterst�tzung bin ich nicht sicher, dass ich die St�mme von [Root.PrimaryTitle.GetName] b�ndigen kann und sie vom [Root.Religion.GetName]en Glauben �berzeugen kann.;;Acabo de saber que [From.GetTitledFirstName], la misma persona que me ayud� a extender la nueva fe por todo el reino, ha muerto. \nSin su ayuda, no s� si hubiera podido amansar a las tribus de [Root.PrimaryTitle.GetName] y traerlas a la fe [Root.Religion.GetName].;;;;;;;;;x
EVTDESCHF20024;Esteemed [Root.GetTitledName],\nThe words of your missionary have convinced me to forsake my old religion and lead [From.PrimaryTitle.GetName] to its rightful place amongst the civilized realms.\nI humbly request [Root.PrimaryTitle.GetName]'s assistance to ensure a peaceful transition into the [Root.Religion.GetName]'s faith.\n\n[From.GetTitledFirstName];Estim�[Root.Get_E] [Root.GetTitledName],\nVos missionnaires m'ont convaincu de renier mon ancienne religion et de mener [From.PrimaryTitle.Get_le_Realm] � sa place l�gitime parmi les pays civilis�s.\nJe demande humblement l'aide [Root.PrimaryTitle.Get_du_Realm] pour garantir une transition paisible vers la foi [Root.Religion.GetName].\n\n[From.GetTitledFirstName];Geehrte[Root.GetrMale] [Root.GetTitledName],\nDie Worte Eures Missionars haben mich �berzeugt, meine alte Religion aufzugeben und [From.PrimaryTitle.GetName] zu seinem rechtm��igen Platz unter den zivilisierten Reichen zu f�hren.\nIch erbitte hiermit dem�tig um die Unterst�tzung von [Root.PrimaryTitle.GetName], um einen friedlichen �bergang zum [Root.Religion.GetName]en Glauben zu gew�hrleisten.\n\n[From.GetTitledFirstName];;Apreciad[Root.GetOA] [Root.GetTitledName],\nEl discurso de tu misionero me ha convencido para abandonar mi vieja religi�n y guiar a [From.PrimaryTitle.GetName] a su lugar leg�timo entre los reinos civilizados.\nSolicito humildemente la ayuda de [Root.PrimaryTitle.GetName] para garantizar una transici�n pac�fica a la fe [Root.Religion.GetName].\n\n[From.GetTitledFirstName];;;;;;;;;x
EVTDESCHF20025;[Root.GetTitledName],\nOur [converting_king.GetTitle] has decreed that all [converting_king.PrimaryTitle.GetName] is to be [sponsoring_king.Religion.GetName].\nI have decided to take a stand for our old gods and deny [converting_king.GetHerHis] request. I urge you to do the same.\n\n[From.GetTitledName];[Root.GetTitledName],\nNotre [converting_king.GetTitle] a d�cr�t� que les gens [converting_king.PrimaryTitle.Get_du_Realm] doivent devenir [sponsoring_king.GetReligionMascPl].\nJ'ai d�cid� de d�fendre nos anciens dieux et rejet� sa demande. Je vous conseille vivement de faire de m�me.\n\n[From.GetTitledName];[Root.GetTitledName],\n[converting_king.GetUnserUnsere] [converting_king.GetTitle] hat erlassen, dass die Gesamtheit von [converting_king.PrimaryTitle.GetName] [sponsoring_king.Religion.GetName] sein soll.\nIch habe mich dazu entschieden, weiterhin zu unseren alten G�ttern zu stehen und [converting_king.GetHerHis]e Anfrage abzulehnen. Ich fordere Euch hiermit auf, gleiches zu tun.\n\n[From.GetTitledName];;[Root.GetTitledName],\nNuestr[converting_king.GetOA] [converting_king.GetTitle] ha decretado que todo [converting_king.PrimaryTitle.GetName] sea [sponsoring_king.Religion.GetName].\nHe decidido tomar partido por nuestros viejos dioses y rechazar su petici�n. Te conmino a hacer lo mismo.\n\n[From.GetTitledName];;;;;;;;;x
EVTDESCHF20028;[Root.GetTitledName],\nOur [converting_king.GetTitle] has decreed that all [converting_king.PrimaryTitle.GetName] is to be [sponsoring_king.Religion.GetName].\nWe cannot oppose [converting_king.GetHerHis] decision openly, but I believe that, together, we may keep our gods' memory alive in secret.\n\n[From.GetTitledName];[Root.GetTitledName],\nNotre [converting_king.GetTitle] a d�cr�t� que les gens [converting_king.PrimaryTitle.Get_du_Realm] doivent devenir [sponsoring_king.GetReligionMascPl].\nNous ne pouvons nous opposer � sa d�cision ouvertement, mais je crois qu'ensemble nous pourrions secr�tement continuer � honorer nos dieux.\n\n[From.GetTitledName];[Root.GetTitledName],\n[converting_king.GetUnserUnsere] [converting_king.GetTitle] hat erlassen, dass die Gesamtheit von [converting_king.PrimaryTitle.GetName] [sponsoring_king.Religion.GetName] sein soll.\nWir k�nnen [converting_king.GetHerHis]er Entscheidung nicht �ffentlich ablehnen, aber ich glaube, dass wir zusammen weiterhin im geheimen zu unseren alten G�ttern stehen k�nnen.\n\n[From.GetTitledName];;[Root.GetTitledName],\nNuestr[converting_king.GetOA] [converting_king.GetTitle] ha decretado que todo [converting_king.PrimaryTitle.GetName] sea [sponsoring_king.Religion.GetName].\nNo podemos oponernos abiertamente a su decisi�n, pero creo que juntos podemos mantener vivo el recuerdo de nuestros dioses en secreto.\n\n[From.GetTitledName];;;;;;;;;x
EVTDESCHF20029;Some time has passed since the great conversion.\nIt is clear now that the followers of the old faith have no place in [converting_king.GetTitledFirstName]'s new realm. The more I wait, the stronger will be the sway of the [converting_king.Religion.GetName] clergy over my people. \nWe must act now if we wish to reclaim our lands for the old gods and break the shackles of the new religion.;Du temps a pass� depuis la grande conversion.\nC'est clair que les fid�les de l'ancienne foi n'ont pas de place dans le nouveau pays [converting_king.Get_du_TitledFirstName]. Plus j'attends, plus l'emprise du clerg� [converting_king.GetReligionMasc] sur mon peuple sera forte.\nNous devons agir maintenant si nous voulons r�cup�rer nos terres pour les anciens dieux et sortir du joug de la nouvelle religion.;Seit der gro�en Konvertierung ist einige Zeit vergangen.\nEs ist jetzt klar, dass die Anh�nger des alten Glaubens keinen Platz mehr im neuen Reich von [converting_king.GetTitledFirstName] haben. Je l�nger ich mit einer Entscheidung warte, desto st�rker wird der Einfluss des [converting_king.Religion.GetName]en Klerus �ber mein Volk sein.\nWir m�ssen jetzt handeln, wenn wir das Land f�r unsere alten G�tter zur�ckfordern und die Fesseln der neuen Religion brechen wollen.;;Ha pasado alg�n tiempo desde la gran conversi�n.\nAhora est� claro que no hay sitio en el nuevo reino de [converting_king.GetTitledFirstName] para los practicantes de la vieja fe. Cuanto m�s espere, m�s fuerte ser� la influencia del clero [converting_king.Religion.GetName] sobre mi pueblo. \nSi queremos recuperar nuestras tierras para los viejos dioses y liberarnos de las cadenas de la nueva religi�n debo actuar ya.;;;;;;;;;x
EVTDESCHF20030;To all the followers of the true gods of [converting_king.PrimaryTitle.GetName]!\nOur [converting_king.GetTitle] has forsaken the old ways and sold [converting_king.GetHerHis] beliefs to a foreign [sponsoring_king.GetTitle]. We must stand together and break the shackles of the perverse [converting_king.Religion.GetName] faith!\n[From.GetTitledName];� tous les fid�les des vrais dieux [converting_king.PrimaryTitle.Get_du_Realm]!\nNotre [converting_king.GetTitle] a d�laiss� les vieilles traditions et vendu ses croyances � un[sponsoring_king.Get_E] [sponsoring_king.GetTitle] �trang[sponsoring_king.GetErEre]. Nous devons nous unir et briser les cha�nes de la foi perverse [converting_king.Religion.GetName]�!\n[From.GetTitledName];An alle Anh�nger des wahren Glaubens von [converting_king.PrimaryTitle.GetName]!\n[converting_king.GetUnserUnsere] [converting_king.GetTitle] hat die alten Wege aufgegeben und [converting_king.GetHerHis]e �berzeugung an eine[sponsoring_king.GetnMale] fremde[sponsoring_king.GetnMale] [sponsoring_king.GetTitle] verkauft. Wir m�ssen zusammenstehen und die Fesseln des perversen [converting_king.Religion.GetName]en Glaubens brechen!;;�A todos los practicantes de los verdaderos dioses de [converting_king.PrimaryTitle.GetName]!\nNuestr[converting_king.GetOA] [converting_king.GetTitle] ha olvidado los viejos modos y vendido sus creencias a un [sponsoring_king.GetTitle] extranjero. Debemos unirnos para romper las cadenas de la perversa fe [converting_king.Religion.GetName]!\n[From.GetTitledName];;;;;;;;;x
EVTDESCHF20031;[From.GetTitledFirstName] has rallied [From.GetHerHis] tribes and declared open war against all followers of [converting_king.Religion.GetHighGodName] in [converting_king.PrimaryTitle.GetName] in a last ditch effort to preserve [From.GetHerHis] backwards, dying religion.;[From.Get_Le_TitledFirstName] a rassembl� ses tribus et d�clar� une guerre ouverte aux fid�les [converting_king.Get_du_HighGod] [converting_king.PrimaryTitle.Get_en_Realm] dans un ultime effort pour pr�server sa religion � l'agonie.;[From.GetTitledFirstName] hat [From.GetHerHis]e St�mme versammeln und den offenen Krieg gegen alle Anh�nger von [converting_king.Religion.GetHighGodName] in [converting_king.PrimaryTitle.GetName] als letzten Versuch ausgerufen, [From.GetHerHis]e r�ckw�rtsgerichtete, sterbende Religion, zu erhalten.;;[From.GetTitledFirstName] ha reunido a sus tribus y declarado guerra abierta contra todos los seguidores de [converting_king.Religion.GetHighGodName] en [converting_king.PrimaryTitle.GetName] en un esfuerzo desesperado de conservar su religi�n atrasada y moribunda.;;;;;;;;;x
EVTDESCHF20032;[FromFrom.GetTitledFirstName] decided to abandon [From.GetHerHis] faith in the middle of the preparations for the mass conversion of [From.PrimaryTitle.GetName]!\nFollowing this unforeseen event, [From.GetTitledFirstName] has had no other option but to cancel the whole ceremony.;[FromFrom.GetTitledFirstName] a d�cid� de renier sa foi au beau milieu des pr�paratifs de la conversion de masse [From.PrimaryTitle.Get_du_Realm]�!\nSuite � cet impr�vu, [From.GetTitledFirstName] n'a pas eu d'autres choix que d'annuler toute la c�r�monie.;[FromFrom.GetTitledFirstName] hat entschieden, [From.GetHerHis]en Glauben in mitten der Vorbereitungen f�r die Massenkonvertierung von [From.PrimaryTitle.GetName] aufzugeben!\nNach diesem unvorhergesehenen Ereignis hatte [From.GetTitledFirstName] keine andere M�glichkeit, als die gesamte Zeremonie abzusagen.;;[FromFrom.GetTitledFirstName] decidi� abandonar su fe en mitad de los preparativos de la conversi�n en masa de [From.PrimaryTitle.GetName]!\nAnte este evento inesperado, a [From.GetTitledFirstName] no le ha quedado m�s opci�n que cancelar toda la ceremonia.;;;;;;;;;x
EVTDESCHF20033;News have reached court about [FromFrom.GetTitledName]'s passing.\nWithout [FromFrom.GetHerHis] support, [From.GetTitledFirstName] has had no other choice but to hold off the ceremony for the mass conversion of [From.PrimaryTitle.GetName], at least until [From.GetSheHe] finds another respected [FromFrom.Religion.GetName] ruler to support [From.GetHerHim] in this project.;Nous avons appris le d�c�s [FromFrom.Get_du_TitledName].\nSans son soutien, [From.GetTitledFirstName] n'a eu d'autre choix que de reporter la c�r�monie de la conversion de masse [From.PrimaryTitle.Get_du_Realm], au moins jusqu'� ce qu'[From.GetIlElle] trouve un autre seigneur [FromFrom.GetReligionMasc] respect� pour ce projet.;Uns hat die Nachricht �ber das Ableben von [FromFrom.GetTitledName] erreicht. Ohne [FromFrom.GetHerHis]e Unterst�tzung hatte [From.GetTitledFirstName] keine andere Wahl, als die Zeremonie f�r die Massenkonvertierung von [From.PrimaryTitle.GetName] auf ungewisse Zeit zu verz�gern, zumindest bis bis ein anderer Herrscher [From.GetHerHim] Vorhaben unterst�tzt.;;Ha llegado a la corte la noticia de la muerte de [FromFrom.GetTitledName].\nSin su apoyo, a [From.GetTitledFirstName] no le ha quedado m�s opci�n que aplazar la ceremonia de la conversi�n en masa de [From.PrimaryTitle.GetName], al menos hasta que encuentre otro gobernante [FromFrom.Religion.GetName] respetado que [From.GetLoLa] apoye en este proyecto.;;;;;;;;;x
EVTDESCHF20035;To [From.GetHerHis] last breath my [GetFromRelation] opposed our liege's decision to abandon the old faith. With the mass conversion only a few days away, I must decide if I wish to follow in [From.GetTitledFirstName]'s footsteps or bow to the will of my liege.;Jusqu'� mon dernier souffle, m[From.GetOnA] [GetFromRelation] s'est oppos�[From.Get_E] � la d�cision de notre seigneur lige d'abandonner l'ancienne foi. Avec la conversion de masse pr�vue dans quelques jours, je dois d�cider de suivre les pas [From.Get_du_TitledFirstName] ou de mon seigneur lige.;Mit [From.GetHerHis]em letzten Atemzug widersetze sich m[From.Geteineine] [GetFromRelation] der Entscheidung unseres Lehnsherrn, den alten Glauben aufzugeben. Da die Massenkonvertierung nur noch ein paar Tage entfernt ist, muss ich entscheiden, ob ich in die Fu�stapfen von [From.GetTitledFirstName] trete oder mich dem Willen meines Lehnsherren beugen m�chte.;;Mi [GetFromRelation] se opuso hasta su �ltimo aliento a la decisi�n de nuestro se�or de abandonar la vieja fe. Con la conversi�n en masa dentro de pocos d�as, debo decidir si seguir los pasos de [From.GetTitledFirstName] o inclinarme a la voluntad de mi se�or.;;;;;;;;x
